name,level,province,city,district,address,category,description,latitude,longitude,coordinate_system
江门市山泉湾旅游景区,4A,广东,江门市,恩平市,广东江门江门市山泉湾旅游景区,景点景区,国家4A旅游景区。所属地：广东·江门市·恩平市。地址：广东江门江门市山泉湾旅游景区。,22.3326473,112.2253733,wgs84
江门市那琴半岛地质海洋公园,4A,广东,江门市,台山市,广东江门江门市那琴半岛地质海洋公园,景点景区,国家4A旅游景区。所属地：广东·江门市·台山市。地址：广东江门江门市那琴半岛地质海洋公园。,21.7170843,112.3460851,wgs84
江门市大雁山风景区,4A,广东,江门市,鹤山市,广东江门江门市大雁山风景区,景点景区,国家4A旅游景区。所属地：广东·江门市·鹤山市。地址：广东江门江门市大雁山风景区。,22.7939787,113.0209342,wgs84
江门市恩平泉林黄金小镇休闲旅游区,4A,广东,江门市,恩平市,广东江门江门市恩平泉林黄金小镇休闲旅游区,景点景区,国家4A旅游景区。所属地：广东·江门市·恩平市。地址：广东江门江门市恩平泉林黄金小镇休闲旅游区。,22.1685207,112.3756342,wgs84
阳江市海陵岛大角湾海上丝路旅游区,5A,广东,阳江市,江城区,广东阳江阳江市海陵岛大角湾海上丝路旅游区,景点景区,国家5A旅游景区。所属地：广东·阳江市·江城区。地址：广东阳江阳江市海陵岛大角湾海上丝路旅游区。,21.5665858,111.8537031,wgs84
阳江市凌霄岩风景区,4A,广东,阳江市,阳春市,广东阳江阳江市凌霄岩风景区,景点景区,国家4A旅游景区。所属地：广东·阳江市·阳春市。地址：广东阳江阳江市凌霄岩风景区。,22.5916217,111.8251110,wgs84
阳江市阳西咸水矿温泉景区,4A,广东,阳江市,阳西县,广东阳江阳江市阳西咸水矿温泉景区,景点景区,国家4A旅游景区。所属地：广东·阳江市·阳西县。地址：广东阳江阳江市阳西咸水矿温泉景区。,21.7582023,111.6273225,wgs84
阳江市春湾风景区,4A,广东,阳江市,阳春市,广东阳江阳江市春湾风景区,景点景区,国家4A旅游景区。所属地：广东·阳江市·阳春市。地址：广东阳江阳江市春湾风景区。,22.4466385,111.9460773,wgs84
湛江湖光岩风景区,4A,广东,湛江市,麻章区,广东湛江湛江湖光岩风景区,景点景区,国家4A旅游景区。所属地：广东·湛江市·麻章区。地址：广东湛江湛江湖光岩风景区。,21.1463579,110.2794798,wgs84
湛江蓝月湾温泉度假邨,4A,广东,湛江市,霞山区,广东湛江湛江蓝月湾温泉度假邨,景点景区,国家4A旅游景区。所属地：广东·湛江市·霞山区。地址：广东湛江湛江蓝月湾温泉度假邨。,21.2234016,110.4186353,wgs84
湛江市金沙湾滨海休闲旅游区,4A,广东,湛江市,赤坎区,广东湛江湛江市金沙湾滨海休闲旅游区,景点景区,国家4A旅游景区。所属地：广东·湛江市·赤坎区。地址：广东湛江湛江市金沙湾滨海休闲旅游区。,21.2701567,110.3895000,wgs84
湛江市三岭山森林公园,4A,广东,湛江市,霞山区,广东湛江湛江市三岭山森林公园,景点景区,国家4A旅游景区。所属地：广东·湛江市·霞山区。地址：广东湛江湛江市三岭山森林公园。,21.2008077,110.4011657,wgs84
湛江市茂德公鼓城度假区,4A,广东,湛江市,雷州市,广东湛江湛江市茂德公鼓城度假区,景点景区,国家4A旅游景区。所属地：广东·湛江市·雷州市。地址：广东湛江湛江市茂德公鼓城度假区。,20.9329458,110.0564182,wgs84
湛江市鼎龙湾国际海洋旅游区,4A,广东,湛江市,吴川市,广东湛江湛江市鼎龙湾国际海洋旅游区,景点景区,国家4A旅游景区。所属地：广东·湛江市·吴川市。地址：广东湛江湛江市鼎龙湾国际海洋旅游区。,21.3875505,110.8676519,wgs84
茂名市放鸡岛海上游乐世界,4A,广东,茂名市,电白区,广东茂名茂名市放鸡岛海上游乐世界,景点景区,国家4A旅游景区。所属地：广东·茂名市·电白区。地址：广东茂名茂名市放鸡岛海上游乐世界。,21.3822527,111.1828673,wgs84
茂名森林公园,4A,广东,茂名市,茂南区,广东茂名茂名森林公园,景点景区,国家4A旅游景区。所属地：广东·茂名市·茂南区。地址：广东茂名茂名森林公园。,21.6292199,110.8195991,wgs84
茂名市电白御水古温泉度假区,4A,广东,茂名市,电白区,广东茂名茂名市电白御水古温泉度假区,景点景区,国家4A旅游景区。所属地：广东·茂名市·电白区。地址：广东茂名茂名市电白御水古温泉度假区。,21.5891390,111.1743314,wgs84
茂名市浪漫海岸景区,4A,广东,茂名市,信宜市,广东茂名茂名市浪漫海岸景区,景点景区,国家4A旅游景区。所属地：广东·茂名市·信宜市。地址：广东茂名茂名市浪漫海岸景区。,22.3576158,110.9393494,wgs84
茂名市南海旅游岛·中国第一滩景区,4A,广东,茂名市,电白区,广东茂名茂名市南海旅游岛·中国第一滩景区,景点景区,国家4A旅游景区。所属地：广东·茂名市·电白区。地址：广东茂名茂名市南海旅游岛·中国第一滩景区。,21.5088689,110.9989727,wgs84
茂名市冼太夫人故里文化旅游景区,4A,广东,茂名市,电白区,广东茂名茂名市冼太夫人故里文化旅游景区,景点景区,国家4A旅游景区。所属地：广东·茂名市·电白区。地址：广东茂名茂名市冼太夫人故里文化旅游景区。,21.5622626,111.2920020,wgs84
茂名市广垦（茂名）国家热带农业公园,4A,广东,茂名市,化州市,广东茂名茂名市广垦（茂名）国家热带农业公园,景点景区,国家4A旅游景区。所属地：广东·茂名市·化州市。地址：广东茂名茂名市广垦（茂名）国家热带农业公园。,21.6379743,110.5025454,wgs84
茂名市信宜窦州古城景区,4A,广东,茂名市,信宜市,广东茂名茂名市信宜窦州古城景区,景点景区,国家4A旅游景区。所属地：广东·茂名市·信宜市。地址：广东茂名茂名市信宜窦州古城景区。,22.2058347,110.8749622,wgs84
茂名市高州仙人洞旅游景区,4A,广东,茂名市,高州市,广东茂名茂名市高州仙人洞旅游景区,景点景区,国家4A旅游景区。所属地：广东·茂名市·高州市。地址：广东茂名茂名市高州仙人洞旅游景区。,22.2650142,111.2312812,wgs84
肇庆市星湖旅游景区,5A,广东,肇庆市,端州区,广东肇庆肇庆市星湖旅游景区,景点景区,国家5A旅游景区。所属地：广东·肇庆市·端州区。地址：广东肇庆肇庆市星湖旅游景区。,23.0571854,112.4641509,wgs84
肇庆市龙母祖庙景区,4A,广东,肇庆市,德庆县,广东肇庆肇庆市龙母祖庙景区,景点景区,国家4A旅游景区。所属地：广东·肇庆市·德庆县。地址：广东肇庆肇庆市龙母祖庙景区。,23.0914877,112.1279057,wgs84
肇庆市盘龙峡景区,4A,广东,肇庆市,德庆县,广东肇庆肇庆市盘龙峡景区,景点景区,国家4A旅游景区。所属地：广东·肇庆市·德庆县。地址：广东肇庆肇庆市盘龙峡景区。,23.3489934,111.8286862,wgs84
肇庆市德庆学宫景区,4A,广东,肇庆市,德庆县,广东肇庆肇庆市德庆学宫景区,景点景区,国家4A旅游景区。所属地：广东·肇庆市·德庆县。地址：广东肇庆肇庆市德庆学宫景区。,23.1423231,111.7631949,wgs84
肇庆市封开龙山景区,4A,广东,肇庆市,封开县,广东肇庆肇庆市封开龙山景区,景点景区,国家4A旅游景区。所属地：广东·肇庆市·封开县。地址：广东肇庆肇庆市封开龙山景区。,23.5194649,111.7984860,wgs84
肇庆市四会奇石河景区,4A,广东,肇庆市,四会市,广东肇庆肇庆市四会奇石河景区,景点景区,国家4A旅游景区。所属地：广东·肇庆市·四会市。地址：广东肇庆肇庆市四会奇石河景区。,23.6785923,112.7274149,wgs84
清远市连州地下河旅游景区,5A,广东,清远市,清城区,广东清远清远市连州地下河旅游景区,景点景区,国家5A旅游景区。所属地：广东·清远市·清城区。地址：广东清远清远市连州地下河旅游景区。,23.7088495,113.0220021,wgs84
清远市清新温矿泉旅游渡假区,4A,广东,清远市,清新区,广东清远清远市清新温矿泉旅游渡假区,景点景区,国家4A旅游景区。所属地：广东·清远市·清新区。地址：广东清远清远市清新温矿泉旅游渡假区。,23.6103290,112.7862365,wgs84
清远市碧桂园假日半岛故乡里旅游度假区,4A,广东,清远市,清城区,广东清远清远市碧桂园假日半岛故乡里旅游度假区,景点景区,国家4A旅游景区。所属地：广东·清远市·清城区。地址：广东清远清远市碧桂园假日半岛故乡里旅游度假区。,23.4878449,113.0534824,wgs84
清远市黄腾峡生态旅游区,4A,广东,清远市,清城区,广东清远清远市黄腾峡生态旅游区,景点景区,国家4A旅游景区。所属地：广东·清远市·清城区。地址：广东清远清远市黄腾峡生态旅游区。,23.7631254,113.0862634,wgs84
清远市清新区玄真漂流景区,4A,广东,清远市,清新区,广东清远清远市清新区玄真漂流景区,景点景区,国家4A旅游景区。所属地：广东·清远市·清新区。地址：广东清远清远市清新区玄真漂流景区。,23.7490870,113.0097846,wgs84
清远市聚龙湾旅游区,4A,广东,清远市,佛冈县,广东清远清远市聚龙湾旅游区,景点景区,国家4A旅游景区。所属地：广东·清远市·佛冈县。地址：广东清远清远市聚龙湾旅游区。,23.8590687,113.5292643,wgs84
清远市宝晶宫景区,4A,广东,清远市,英德市,广东清远清远市宝晶宫景区,景点景区,国家4A旅游景区。所属地：广东·清远市·英德市。地址：广东清远清远市宝晶宫景区。,24.1276177,113.3631759,wgs84
清远市广东第一峰旅游风景区,4A,广东,清远市,连山壮族瑶族自治县,广东清远清远市广东第一峰旅游风景区,景点景区,国家4A旅游景区。所属地：广东·清远市·连山壮族瑶族自治县。地址：广东清远清远市广东第一峰旅游风景区。,24.7216776,112.0468319,wgs84
清远市湟川三峡-龙潭文化生态旅游区,4A,广东,清远市,连州市,广东清远清远市湟川三峡-龙潭文化生态旅游区,景点景区,国家4A旅游景区。所属地：广东·清远市·连州市。地址：广东清远清远市湟川三峡-龙潭文化生态旅游区。,24.7000196,112.4487115,wgs84
清远市森波拉度假森林景区,4A,广东,清远市,佛冈县,广东清远清远市森波拉度假森林景区,景点景区,国家4A旅游景区。所属地：广东·清远市·佛冈县。地址：广东清远清远市森波拉度假森林景区。,23.8635331,113.5766826,wgs84
清远市狮子湖国际休闲旅游区,4A,广东,清远市,清城区,广东清远清远市狮子湖国际休闲旅游区,景点景区,国家4A旅游景区。所属地：广东·清远市·清城区。地址：广东清远清远市狮子湖国际休闲旅游区。,23.6386247,113.0181340,wgs84
清远市新银盏温泉景区,4A,广东,清远市,清城区,广东清远清远市新银盏温泉景区,景点景区,国家4A旅游景区。所属地：广东·清远市·清城区。地址：广东清远清远市新银盏温泉景区。,23.5570284,113.1261175,wgs84
清远市广东瑶族博物馆景区,4A,广东,清远市,连南瑶族自治县,广东清远清远市广东瑶族博物馆景区,景点景区,国家4A旅游景区。所属地：广东·清远市·连南瑶族自治县。地址：广东清远清远市广东瑶族博物馆景区。,24.7192454,112.2936869,wgs84
清远市南岗千年瑶寨景区,4A,广东,清远市,连南瑶族自治县,广东清远清远市南岗千年瑶寨景区,景点景区,国家4A旅游景区。所属地：广东·清远市·连南瑶族自治县。地址：广东清远清远市南岗千年瑶寨景区。,24.5837763,112.2958970,wgs84
清远市古龙峡生态旅游区,4A,广东,清远市,清新区,广东清远清远市古龙峡生态旅游区,景点景区,国家4A旅游景区。所属地：广东·清远市·清新区。地址：广东清远清远市古龙峡生态旅游区。,23.7748630,112.9567632,wgs84
清远市洞天仙境生态旅游度假区,4A,广东,清远市,英德市,广东清远清远市洞天仙境生态旅游度假区,景点景区,国家4A旅游景区。所属地：广东·清远市·英德市。地址：广东清远清远市洞天仙境生态旅游度假区。,24.1548816,112.8949939,wgs84
清远市九龙峰林小镇景区,4A,广东,清远市,英德市,广东清远清远市九龙峰林小镇景区,景点景区,国家4A旅游景区。所属地：广东·清远市·英德市。地址：广东清远清远市九龙峰林小镇景区。,24.1229950,112.9063312,wgs84
清远市金子山原生态休闲度假旅游景区,4A,广东,清远市,清新区,广东清远清远市金子山原生态休闲度假旅游景区,景点景区,国家4A旅游景区。所属地：广东·清远市·清新区。地址：广东清远清远市金子山原生态休闲度假旅游景区。,23.7301404,112.9987901,wgs84
清远市积庆里仙湖旅游区,4A,广东,清远市,连州市,广东清远清远市积庆里仙湖旅游区,景点景区,国家4A旅游景区。所属地：广东·清远市·连州市。地址：广东清远清远市积庆里仙湖旅游区。,24.7764426,112.3789164,wgs84
潮州市绿岛旅游山庄,4A,广东,潮州市,饶平县,广东潮州潮州市绿岛旅游山庄,景点景区,国家4A旅游景区。所属地：广东·潮州市·饶平县。地址：广东潮州潮州市绿岛旅游山庄。,23.6980025,116.8676758,wgs84
潮州市淡浮收藏院,4A,广东,潮州市,湘桥区,广东潮州潮州市淡浮收藏院,景点景区,国家4A旅游景区。所属地：广东·潮州市·湘桥区。地址：广东潮州潮州市淡浮收藏院。,23.6793149,116.6954225,wgs84
潮州市紫莲森林度假村景区,4A,广东,潮州市,湘桥区,广东潮州潮州市紫莲森林度假村景区,景点景区,国家4A旅游景区。所属地：广东·潮州市·湘桥区。地址：广东潮州潮州市紫莲森林度假村景区。,23.7266571,116.7359884,wgs84
潮州市韩文公祠,4A,广东,潮州市,湘桥区,广东潮州潮州市韩文公祠,景点景区,国家4A旅游景区。所属地：广东·潮州市·湘桥区。地址：广东潮州潮州市韩文公祠。,23.6665747,116.6560175,wgs84
潮州市广济桥文物旅游景区,4A,广东,潮州市,湘桥区,广东潮州潮州市广济桥文物旅游景区,景点景区,国家4A旅游景区。所属地：广东·潮州市·湘桥区。地址：广东潮州潮州市广济桥文物旅游景区。,23.6655700,116.6483213,wgs84
潮州市东山湖度假村景区,4A,广东,潮州市,潮安区,广东潮州潮州市东山湖度假村景区,景点景区,国家4A旅游景区。所属地：广东·潮州市·潮安区。地址：广东潮州潮州市东山湖度假村景区。,23.5072340,116.5832305,wgs84
揭阳市京明温泉度假村,4A,广东,揭阳市,揭西县,广东揭阳揭阳市京明温泉度假村,景点景区,国家4A旅游景区。所属地：广东·揭阳市·揭西县。地址：广东揭阳揭阳市京明温泉度假村。,23.5082161,116.0380978,wgs84
揭阳市阳美玉都旅游景区,4A,广东,揭阳市,揭东区,广东揭阳揭阳市阳美玉都旅游景区,景点景区,国家4A旅游景区。所属地：广东·揭阳市·揭东区。地址：广东揭阳揭阳市阳美玉都旅游景区。,23.5605264,116.3138926,wgs84
揭西黄满寨瀑布旅游区,4A,广东,揭阳市,揭西县,广东揭阳揭西黄满寨瀑布旅游区,景点景区,国家4A旅游景区。所属地：广东·揭阳市·揭西县。地址：广东揭阳揭西黄满寨瀑布旅游区。,23.5768496,115.9849550,wgs84
揭阳市广东望天湖生态旅游度假区,4A,广东,揭阳市,揭东区,广东揭阳揭阳市广东望天湖生态旅游度假区,景点景区,国家4A旅游景区。所属地：广东·揭阳市·揭东区。地址：广东揭阳揭阳市广东望天湖生态旅游度假区。,23.6311774,116.1790680,wgs84
云浮市六祖故里旅游度假区,4A,广东,云浮市,新兴县,广东云浮云浮市六祖故里旅游度假区,景点景区,国家4A旅游景区。所属地：广东·云浮市·新兴县。地址：广东云浮云浮市六祖故里旅游度假区。,22.5940020,112.2206370,wgs84
云浮市翔顺金水台温泉小镇景区,4A,广东,云浮市,新兴县,广东云浮云浮市翔顺金水台温泉小镇景区,景点景区,国家4A旅游景区。所属地：广东·云浮市·新兴县。地址：广东云浮云浮市翔顺金水台温泉小镇景区。,22.6102342,112.4663609,wgs84
广东天露山旅游度假区,4A,广东,云浮市,新兴县,广东云浮广东天露山旅游度假区,景点景区,国家4A旅游景区。所属地：广东·云浮市·新兴县。地址：广东云浮广东天露山旅游度假区。,22.4916707,112.2178798,wgs84
南宁青秀山风景旅游区,5A,广西,南宁市,青秀区,广西南宁市青秀区南宁青秀山风景旅游区,景点景区,国家5A旅游景区。所属地：广西·南宁市·青秀区。地址：广西南宁市青秀区南宁青秀山风景旅游区。,22.7965838,108.3654460,wgs84
南宁嘉和城景区,4A,广西,南宁市,兴宁区,广西南宁市兴宁区南宁嘉和城景区,景点景区,国家4A旅游景区。所属地：广西·南宁市·兴宁区。地址：广西南宁市兴宁区南宁嘉和城景区。,22.9097673,108.4449642,wgs84
南宁九曲湾温泉景区,4A,广西,南宁市,兴宁区,广西南宁市兴宁区南宁九曲湾温泉景区,景点景区,国家4A旅游景区。所属地：广西·南宁市·兴宁区。地址：广西南宁市兴宁区南宁九曲湾温泉景区。,22.8889366,108.4177968,wgs84
广西八桂田园,4A,广西,南宁市,西乡塘区,广西南宁市西乡塘区广西八桂田园,景点景区,国家4A旅游景区。所属地：广西·南宁市·西乡塘区。地址：广西南宁市西乡塘区广西八桂田园。,22.8566863,108.2391729,wgs84
南宁市动物园,4A,广西,南宁市,西乡塘区,广西南宁市西乡塘区南宁市动物园,景点景区,国家4A旅游景区。所属地：广西·南宁市·西乡塘区。地址：广西南宁市西乡塘区南宁市动物园。,22.8377815,108.2644377,wgs84
广西药用植物园,4A,广西,南宁市,兴宁区,广西南宁市兴宁区广西药用植物园,景点景区,国家4A旅游景区。所属地：广西·南宁市·兴宁区。地址：广西南宁市兴宁区广西药用植物园。,22.8564479,108.3726815,wgs84
南宁大明山风景旅游区,4A,广西,南宁市,武鸣区,广西南宁市武鸣区南宁大明山风景旅游区,景点景区,国家4A旅游景区。所属地：广西·南宁市·武鸣区。地址：广西南宁市武鸣区南宁大明山风景旅游区。,23.4843995,108.4382142,wgs84
广西科技馆,4A,广西,南宁市,青秀区,广西南宁市青秀区广西科技馆,景点景区,国家4A旅游景区。所属地：广西·南宁市·青秀区。地址：广西南宁市青秀区广西科技馆。,22.8151457,108.3260842,wgs84
广西民族博物馆,4A,广西,南宁市,青秀区,广西南宁市青秀区广西民族博物馆,景点景区,国家4A旅游景区。所属地：广西·南宁市·青秀区。地址：广西南宁市青秀区广西民族博物馆。,22.7769500,108.3969591,wgs84
南宁市乡村大世界景区,4A,广西,南宁市,兴宁区,广西南宁市兴宁区南宁市乡村大世界景区,景点景区,国家4A旅游景区。所属地：广西·南宁市·兴宁区。地址：广西南宁市兴宁区南宁市乡村大世界景区。,22.8632906,108.4225693,wgs84
南宁市武鸣区伊岭岩景区,4A,广西,南宁市,武鸣区,广西南宁市武鸣区南宁市武鸣区伊岭岩景区,景点景区,国家4A旅游景区。所属地：广西·南宁市·武鸣区。地址：广西南宁市武鸣区南宁市武鸣区伊岭岩景区。,23.0337532,108.2945644,wgs84
南宁市良凤江森林旅游区,4A,广西,南宁市,江南区,广西南宁市经开区南宁市良凤江森林旅游区,景点景区,国家4A旅游景区。所属地：广西·南宁市·江南区。地址：广西南宁市经开区南宁市良凤江森林旅游区。,22.7261793,108.2920149,wgs84
广西规划馆景区,4A,广西,南宁市,良庆区,广西南宁市良庆区广西规划馆景区,景点景区,国家4A旅游景区。所属地：广西·南宁市·良庆区。地址：广西南宁市良庆区广西规划馆景区。,22.7573713,108.3703525,wgs84
南宁市民歌湖景区,4A,广西,南宁市,青秀区,广西南宁市青秀区南宁市民歌湖景区,景点景区,国家4A旅游景区。所属地：广西·南宁市·青秀区。地址：广西南宁市青秀区南宁市民歌湖景区。,22.8127167,108.3712685,wgs84
隆安县龙虎山旅游景区,4A,广西,南宁市,隆安县,广西南宁市隆安县隆安县龙虎山旅游景区,景点景区,国家4A旅游景区。所属地：广西·南宁市·隆安县。地址：广西南宁市隆安县隆安县龙虎山旅游景区。,22.9556341,107.6845562,wgs84
南宁市凤岭儿童公园,4A,广西,南宁市,青秀区,广西南宁市青秀区南宁市凤岭儿童公园,景点景区,国家4A旅游景区。所属地：广西·南宁市·青秀区。地址：广西南宁市青秀区南宁市凤岭儿童公园。,22.8243272,108.3948302,wgs84
南宁马山金伦洞景区,4A,广西,南宁市,马山县,广西南宁市马山县南宁马山金伦洞景区,景点景区,国家4A旅游景区。所属地：广西·南宁市·马山县。地址：广西南宁市马山县南宁马山金伦洞景区。,23.5570622,108.2619772,wgs84
上林县金莲湖景区,4A,广西,南宁市,上林县,广西南宁市上林县上林县金莲湖景区,景点景区,国家4A旅游景区。所属地：广西·南宁市·上林县。地址：广西南宁市上林县上林县金莲湖景区。,23.5137728,108.5911189,wgs84
南宁市人民公园,4A,广西,南宁市,兴宁区,广西南宁市兴宁区南宁市人民公园,景点景区,国家4A旅游景区。所属地：广西·南宁市·兴宁区。地址：广西南宁市兴宁区南宁市人民公园。,22.8314200,108.3270415,wgs84
南宁花花大世界景区,4A,广西,南宁市,武鸣区,广西南宁市武鸣区南宁花花大世界景区,景点景区,国家4A旅游景区。所属地：广西·南宁市·武鸣区。地址：广西南宁市武鸣区南宁花花大世界景区。,23.0180136,108.2716994,wgs84
南宁昆仑关旅游风景区,4A,广西,南宁市,兴宁区,广西南宁市兴宁区南宁昆仑关旅游风景区,景点景区,国家4A旅游景区。所属地：广西·南宁市·兴宁区。地址：广西南宁市兴宁区南宁昆仑关旅游风景区。,23.0947466,108.6801497,wgs84
南宁上林县大龙湖景区,4A,广西,南宁市,上林县,广西南宁市上林县南宁上林县大龙湖景区,景点景区,国家4A旅游景区。所属地：广西·南宁市·上林县。地址：广西南宁市上林县南宁上林县大龙湖景区。,23.6039905,108.5653494,wgs84
九龙瀑布景区,4A,广西,南宁市,横县,广西南宁市横州市九龙瀑布景区,景点景区,国家4A旅游景区。所属地：广西·南宁市·横县。地址：广西南宁市横州市九龙瀑布景区。,22.7076626,109.2708318,wgs84
水锦·顺庄,4A,广西,南宁市,马山县,广西南宁市马山县水锦·顺庄,景点景区,国家4A旅游景区。所属地：广西·南宁市·马山县。地址：广西南宁市马山县水锦·顺庄。,23.5865840,108.3201680,wgs84
龙门水都景区,4A,广西,南宁市,西乡塘区,广西南宁市西乡塘区龙门水都景区,景点景区,国家4A旅游景区。所属地：广西·南宁市·西乡塘区。地址：广西南宁市西乡塘区龙门水都景区。,22.8838394,108.2583211,wgs84
广西马山弄拉旅游景区,4A,广西,南宁市,马山县,广西南宁市马山县广西马山弄拉旅游景区,景点景区,国家4A旅游景区。所属地：广西·南宁市·马山县。地址：广西南宁市马山县广西马山弄拉旅游景区。,23.7107526,108.1729016,wgs84
南宁园博园景区,4A,广西,南宁市,邕宁区,广西南宁市邕宁区南宁园博园景区,景点景区,国家4A旅游景区。所属地：广西·南宁市·邕宁区。地址：广西南宁市邕宁区南宁园博园景区。,22.7260702,108.4739224,wgs84
南宁万达茂景区,4A,广西,南宁市,邕宁区,广西南宁市邕宁区南宁万达茂景区,景点景区,国家4A旅游景区。所属地：广西·南宁市·邕宁区。地址：广西南宁市邕宁区南宁万达茂景区。,22.7710613,108.4281553,wgs84
南宁市那贵坡樱花园,4A,广西,南宁市,邕宁区,广西南宁市邕宁区南宁市那贵坡樱花园,景点景区,国家4A旅游景区。所属地：广西·南宁市·邕宁区。地址：广西南宁市邕宁区南宁市那贵坡樱花园。,22.7463368,108.5898017,wgs84
南宁金花茶公园,4A,广西,南宁市,青秀区,广西南宁市青秀区南宁金花茶公园,景点景区,国家4A旅游景区。所属地：广西·南宁市·青秀区。地址：广西南宁市青秀区南宁金花茶公园。,22.8212553,108.3517474,wgs84
广西百益上河城旅游景区,4A,广西,南宁市,江南区,广西南宁市江南区广西百益上河城旅游景区,景点景区,国家4A旅游景区。所属地：广西·南宁市·江南区。地址：广西南宁市江南区广西百益上河城旅游景区。,22.7896418,108.3010710,wgs84
邕宁区蒲津公园,4A,广西,南宁市,邕宁区,广西南宁市邕宁区邕宁区蒲津公园,景点景区,国家4A旅游景区。所属地：广西·南宁市·邕宁区。地址：广西南宁市邕宁区邕宁区蒲津公园。,22.7536723,108.4883072,wgs84
融晟天河海悦城,4A,广西,南宁市,江南区,广西南宁市江南区融晟天河海悦城,景点景区,国家4A旅游景区。所属地：广西·南宁市·江南区。地址：广西南宁市江南区融晟天河海悦城。,22.7912830,108.2471930,wgs84
南宁花雨湖生态休闲旅游区,4A,广西,南宁市,青秀区,广西南宁市青秀区南宁花雨湖生态休闲旅游区,景点景区,国家4A旅游景区。所属地：广西·南宁市·青秀区。地址：广西南宁市青秀区南宁花雨湖生态休闲旅游区。,22.7703637,108.7366244,wgs84
古辣稻花香里旅游区,4A,广西,南宁市,宾阳县,广西南宁市宾阳县古辣稻花香里旅游区,景点景区,国家4A旅游景区。所属地：广西·南宁市·宾阳县。地址：广西南宁市宾阳县古辣稻花香里旅游区。,23.1129693,108.9807605,wgs84
广西高峰森林公园,4A,广西,南宁市,兴宁区,广西南宁市兴宁区广西高峰森林公园,景点景区,国家4A旅游景区。所属地：广西·南宁市·兴宁区。地址：广西南宁市兴宁区广西高峰森林公园。,22.9465900,108.3551361,wgs84
江宇梦想小镇,4A,广西,南宁市,武鸣区,广西南宁市武鸣区江宇梦想小镇,景点景区,国家4A旅游景区。所属地：广西·南宁市·武鸣区。地址：广西南宁市武鸣区江宇梦想小镇。,23.0486131,108.2856435,wgs84
秀美邕江·邕州古韵旅游景区,4A,广西,南宁市,西乡塘区,广西南宁市西乡塘区秀美邕江·邕州古韵旅游景区,景点景区,国家4A旅游景区。所属地：广西·南宁市·西乡塘区。地址：广西南宁市西乡塘区秀美邕江·邕州古韵旅游景区。,22.8148980,108.3034967,wgs84
上林县大庙江生态旅游景区,4A,广西,南宁市,上林县,广西南宁市上林县上林县大庙江生态旅游景区,景点景区,国家4A旅游景区。所属地：广西·南宁市·上林县。地址：广西南宁市上林县上林县大庙江生态旅游景区。,23.2465951,108.6529689,wgs84
五象湖公园,4A,广西,南宁市,良庆区,广西南宁市良庆区五象湖公园,景点景区,国家4A旅游景区。所属地：广西·南宁市·良庆区。地址：广西南宁市良庆区五象湖公园。,22.7426931,108.3716677,wgs84
顶蛳山田园风光区,4A,广西,南宁市,邕宁区,广西南宁市邕宁区顶蛳山田园风光区,景点景区,国家4A旅游景区。所属地：广西·南宁市·邕宁区。地址：广西南宁市邕宁区顶蛳山田园风光区。,22.7169938,108.4660309,wgs84
会展·东博文化旅游区,4A,广西,南宁市,青秀区,广西南宁市青秀区会展·东博文化旅游区,景点景区,国家4A旅游景区。所属地：广西·南宁市·青秀区。地址：广西南宁市青秀区会展·东博文化旅游区。,22.7966282,108.3895679,wgs84
北海涠洲岛南湾鳄鱼山景区,5A,广西,北海市,海城区,广西北海市北海涠洲岛南湾鳄鱼山景区,景点景区,国家5A旅游景区。所属地：广西·北海市·海城区。地址：广西北海市北海涠洲岛南湾鳄鱼山景区。,21.0130209,109.0971138,wgs84
北海银滩景区,4A,广西,北海市,银海区,广西北海市北海银滩景区,景点景区,国家4A旅游景区。所属地：广西·北海市·银海区。地址：广西北海市北海银滩景区。,21.4033269,109.1545732,wgs84
北海海底世界,4A,广西,北海市,海城区,广西北海市北海海底世界,景点景区,国家4A旅游景区。所属地：广西·北海市·海城区。地址：广西北海市北海海底世界。,21.4895892,109.1232070,wgs84
北海海洋之窗,4A,广西,北海市,银海区,广西北海市北海海洋之窗,景点景区,国家4A旅游景区。所属地：广西·北海市·银海区。地址：广西北海市北海海洋之窗。,21.4471453,109.1179601,wgs84
北海老城景区,4A,广西,北海市,海城区,广西北海市北海老城景区,景点景区,国家4A旅游景区。所属地：广西·北海市·海城区。地址：广西北海市北海老城景区。,21.4849182,109.1078952,wgs84
北海金海湾红树林生态旅游区,4A,广西,北海市,海城区,广西北海市北海金海湾红树林生态旅游区,景点景区,国家4A旅游景区。所属地：广西·北海市·海城区。地址：广西北海市北海金海湾红树林生态旅游区。,21.4825725,109.1044091,wgs84
北海园博园,4A,广西,北海市,银海区,广西北海市北海园博园,景点景区,国家4A旅游景区。所属地：广西·北海市·银海区。地址：广西北海市北海园博园。,21.4416904,109.1728152,wgs84
北海汉闾文化园,4A,广西,北海市,合浦县,广西北海市北海汉闾文化园,景点景区,国家4A旅游景区。所属地：广西·北海市·合浦县。地址：广西北海市北海汉闾文化园。,21.6461886,109.1858163,wgs84
涠洲岛圣堂景区,4A,广西,北海市,海城区,广西北海市涠洲岛圣堂景区,景点景区,国家4A旅游景区。所属地：广西·北海市·海城区。地址：广西北海市涠洲岛圣堂景区。,21.0445589,109.1123251,wgs84
